origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.01,7
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.025,8
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.05,9
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.1,9
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.15,9
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.2,10
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.25,10
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.3,11
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.35,12
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.4,12
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.45,13
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.5,13
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.55,14
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.6,14
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.65,14
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.7,15
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.75,16
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.8,17
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.85,17
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.9,17
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.95,18
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.975,19
2024-11-13,hospital admissions,2024-10-27,-1,CY,quantile,0.99,23
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.01,3
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.025,4
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.05,5
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.1,5
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.15,6
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.2,7
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.25,7
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.3,8
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.35,8
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.4,8
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.45,9
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.5,9
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.55,10
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.6,10
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.65,11
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.7,13
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.75,13
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.8,13
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.85,14
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.9,14
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.95,15
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.975,15
2024-11-13,hospital admissions,2024-11-03,0,CY,quantile,0.99,15
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.01,1
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.025,2
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.05,3
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.1,3
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.15,4
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.2,4
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.25,4
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.3,5
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.35,6
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.4,6
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.45,7
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.5,7
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.55,7
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.6,7
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.65,8
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.7,8
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.75,9
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.8,9
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.85,9
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.9,10
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.95,10
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.975,10
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.99,11
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.01,1
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.025,2
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.05,2
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.1,2
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.15,2
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.2,2
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.25,3
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.3,3
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.35,4
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.4,4
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.45,4
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.5,4
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.55,5
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.6,5
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.65,5
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.7,6
