origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-03-12,hospital admissions,2025-02-23,-1,CZ,quantile,0.01,11.0
2025-03-12,hospital admissions,2025-03-02,0,CZ,quantile,0.01,13.0
2025-03-12,hospital admissions,2025-03-09,1,CZ,quantile,0.01,8.0
2025-03-12,hospital admissions,2025-03-16,2,CZ,quantile,0.01,7.0
2025-03-12,hospital admissions,2025-03-23,3,CZ,quantile,0.01,6.0
2025-03-12,hospital admissions,2025-03-30,4,CZ,quantile,0.01,8.0
2025-03-12,hospital admissions,2025-02-23,-1,CZ,quantile,0.025,11.0
2025-03-12,hospital admissions,2025-03-02,0,CZ,quantile,0.025,13.0
2025-03-12,hospital admissions,2025-03-09,1,CZ,quantile,0.025,9.0
2025-03-12,hospital admissions,2025-03-16,2,CZ,quantile,0.025,9.0
2025-03-12,hospital admissions,2025-03-23,3,CZ,quantile,0.025,7.0
2025-03-12,hospital admissions,2025-03-30,4,CZ,quantile,0.025,10.0
2025-03-12,hospital admissions,2025-02-23,-1,CZ,quantile,0.05,11.0
2025-03-12,hospital admissions,2025-03-02,0,CZ,quantile,0.05,14.0
2025-03-12,hospital admissions,2025-03-09,1,CZ,quantile,0.05,10.0
2025-03-12,hospital admissions,2025-03-16,2,CZ,quantile,0.05,10.0
2025-03-12,hospital admissions,2025-03-23,3,CZ,quantile,0.05,9.0
2025-03-12,hospital admissions,2025-03-30,4,CZ,quantile,0.05,11.0
2025-03-12,hospital admissions,2025-02-23,-1,CZ,quantile,0.1,12.0
2025-03-12,hospital admissions,2025-03-02,0,CZ,quantile,0.1,15.0
2025-03-12,hospital admissions,2025-03-09,1,CZ,quantile,0.1,12.0
2025-03-12,hospital admissions,2025-03-16,2,CZ,quantile,0.1,12.0
2025-03-12,hospital admissions,2025-03-23,3,CZ,quantile,0.1,13.0
2025-03-12,hospital admissions,2025-03-30,4,CZ,quantile,0.1,12.0
2025-03-12,hospital admissions,2025-02-23,-1,CZ,quantile,0.15,13.0
2025-03-12,hospital admissions,2025-03-02,0,CZ,quantile,0.15,16.0
2025-03-12,hospital admissions,2025-03-09,1,CZ,quantile,0.15,14.0
2025-03-12,hospital admissions,2025-03-16,2,CZ,quantile,0.15,13.0
2025-03-12,hospital admissions,2025-03-23,3,CZ,quantile,0.15,14.0
2025-03-12,hospital admissions,2025-03-30,4,CZ,quantile,0.15,12.0
2025-03-12,hospital admissions,2025-02-23,-1,CZ,quantile,0.2,13.0
2025-03-12,hospital admissions,2025-03-02,0,CZ,quantile,0.2,16.0
2025-03-12,hospital admissions,2025-03-09,1,CZ,quantile,0.2,15.0
2025-03-12,hospital admissions,2025-03-16,2,CZ,quantile,0.2,15.0
2025-03-12,hospital admissions,2025-03-23,3,CZ,quantile,0.2,15.0
2025-03-12,hospital admissions,2025-03-30,4,CZ,quantile,0.2,13.0
2025-03-12,hospital admissions,2025-02-23,-1,CZ,quantile,0.25,13.0
2025-03-12,hospital admissions,2025-03-02,0,CZ,quantile,0.25,17.0
2025-03-12,hospital admissions,2025-03-09,1,CZ,quantile,0.25,16.0
2025-03-12,hospital admissions,2025-03-16,2,CZ,quantile,0.25,15.0
2025-03-12,hospital admissions,2025-03-23,3,CZ,quantile,0.25,17.0
2025-03-12,hospital admissions,2025-03-30,4,CZ,quantile,0.25,16.0
2025-03-12,hospital admissions,2025-02-23,-1,CZ,quantile,0.3,13.0
2025-03-12,hospital admissions,2025-03-02,0,CZ,quantile,0.3,17.0
2025-03-12,hospital admissions,2025-03-09,1,CZ,quantile,0.3,17.0
2025-03-12,hospital admissions,2025-03-16,2,CZ,quantile,0.3,17.0
2025-03-12,hospital admissions,2025-03-23,3,CZ,quantile,0.3,18.0
2025-03-12,hospital admissions,2025-03-30,4,CZ,quantile,0.3,17.0
2025-03-12,hospital admissions,2025-02-23,-1,CZ,quantile,0.35,14.0
2025-03-12,hospital admissions,2025-03-02,0,CZ,quantile,0.35,17.0
2025-03-12,hospital admissions,2025-03-09,1,CZ,quantile,0.35,18.0
2025-03-12,hospital admissions,2025-03-16,2,CZ,quantile,0.35,17.0
2025-03-12,hospital admissions,2025-03-23,3,CZ,quantile,0.35,19.0
2025-03-12,hospital admissions,2025-03-30,4,CZ,quantile,0.35,18.0
2025-03-12,hospital admissions,2025-02-23,-1,CZ,quantile,0.4,14.0
2025-03-12,hospital admissions,2025-03-02,0,CZ,quantile,0.4,18.0
2025-03-12,hospital admissions,2025-03-09,1,CZ,quantile,0.4,19.0
2025-03-12,hospital admissions,2025-03-16,2,CZ,quantile,0.4,18.0
2025-03-12,hospital admissions,2025-03-23,3,CZ,quantile,0.4,19.0
