origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-01-08,hospital admissions,2024-12-22,-1,CZ,quantile,0.01,22.0
2025-01-08,hospital admissions,2024-12-29,0,CZ,quantile,0.01,22.0
2025-01-08,hospital admissions,2025-01-05,1,CZ,quantile,0.01,22.0
2025-01-08,hospital admissions,2025-01-12,2,CZ,quantile,0.01,21.0
2025-01-08,hospital admissions,2025-01-19,3,CZ,quantile,0.01,23.0
2025-01-08,hospital admissions,2025-01-26,4,CZ,quantile,0.01,22.0
2025-01-08,hospital admissions,2024-12-22,-1,CZ,quantile,0.025,23.0
2025-01-08,hospital admissions,2024-12-29,0,CZ,quantile,0.025,23.0
2025-01-08,hospital admissions,2025-01-05,1,CZ,quantile,0.025,23.0
2025-01-08,hospital admissions,2025-01-12,2,CZ,quantile,0.025,23.0
2025-01-08,hospital admissions,2025-01-19,3,CZ,quantile,0.025,24.0
2025-01-08,hospital admissions,2025-01-26,4,CZ,quantile,0.025,26.0
2025-01-08,hospital admissions,2024-12-22,-1,CZ,quantile,0.05,23.0
2025-01-08,hospital admissions,2024-12-29,0,CZ,quantile,0.05,23.0
2025-01-08,hospital admissions,2025-01-05,1,CZ,quantile,0.05,23.0
2025-01-08,hospital admissions,2025-01-12,2,CZ,quantile,0.05,24.0
2025-01-08,hospital admissions,2025-01-19,3,CZ,quantile,0.05,24.0
2025-01-08,hospital admissions,2025-01-26,4,CZ,quantile,0.05,27.0
2025-01-08,hospital admissions,2024-12-22,-1,CZ,quantile,0.1,24.0
2025-01-08,hospital admissions,2024-12-29,0,CZ,quantile,0.1,23.0
2025-01-08,hospital admissions,2025-01-05,1,CZ,quantile,0.1,25.0
2025-01-08,hospital admissions,2025-01-12,2,CZ,quantile,0.1,25.0
2025-01-08,hospital admissions,2025-01-19,3,CZ,quantile,0.1,26.0
2025-01-08,hospital admissions,2025-01-26,4,CZ,quantile,0.1,28.0
2025-01-08,hospital admissions,2024-12-22,-1,CZ,quantile,0.15,25.0
2025-01-08,hospital admissions,2024-12-29,0,CZ,quantile,0.15,24.0
2025-01-08,hospital admissions,2025-01-05,1,CZ,quantile,0.15,27.0
2025-01-08,hospital admissions,2025-01-12,2,CZ,quantile,0.15,25.0
2025-01-08,hospital admissions,2025-01-19,3,CZ,quantile,0.15,26.0
2025-01-08,hospital admissions,2025-01-26,4,CZ,quantile,0.15,30.0
2025-01-08,hospital admissions,2024-12-22,-1,CZ,quantile,0.2,26.0
2025-01-08,hospital admissions,2024-12-29,0,CZ,quantile,0.2,24.0
2025-01-08,hospital admissions,2025-01-05,1,CZ,quantile,0.2,27.0
2025-01-08,hospital admissions,2025-01-12,2,CZ,quantile,0.2,27.0
2025-01-08,hospital admissions,2025-01-19,3,CZ,quantile,0.2,29.0
2025-01-08,hospital admissions,2025-01-26,4,CZ,quantile,0.2,32.0
2025-01-08,hospital admissions,2024-12-22,-1,CZ,quantile,0.25,27.0
2025-01-08,hospital admissions,2024-12-29,0,CZ,quantile,0.25,25.0
2025-01-08,hospital admissions,2025-01-05,1,CZ,quantile,0.25,28.0
2025-01-08,hospital admissions,2025-01-12,2,CZ,quantile,0.25,28.0
2025-01-08,hospital admissions,2025-01-19,3,CZ,quantile,0.25,30.0
2025-01-08,hospital admissions,2025-01-26,4,CZ,quantile,0.25,32.0
2025-01-08,hospital admissions,2024-12-22,-1,CZ,quantile,0.3,27.0
